video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension
JRw3-snKYtk,This guys worked tirelessly for Finland’s security I hope Sweden will join soon then Ukraine and Moldova then this nations will at least will have security guarantee,"Security guarantee is only as strong as the guarantor (the US). So far, the guarantor's global influence is in a sharp decline.",2023-04-04T21:32:36Z,2023-04-06T13:51:23Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,respect
JRw3-snKYtk,"Even the Russian officers in the war room don’t believe Shoigu? It’s just sad at this point. It’s like listening to child with two black eyes and a broken nose tell his dad about beating up a bully. The other generals are looking at him with utter embarrassment, and anger all over their faces.",I can guarantee if Russia had any success blowing up NATO supplied shipments they would be plastering it all over Telegram and TikTok and not in some musty old 1970s looking villain secret base 🤣,2023-04-04T21:15:05Z,2023-04-04T21:35:17Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict
JRw3-snKYtk,"It ponders the question, would Putin have attacked Ukraine if Ukraine still had nuclear weapons?.","Would America atack the countries they attacked , if they are armed like Russia?",2023-04-04T21:10:23Z,2023-04-04T22:00:29Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,knowledge
JRw3-snKYtk,5:50 This only shows how desperate NATO are and how bad Russia has them on their toes lol,Russia can’t get Ukraine on their toes! You’re  misinformed by your daddy. Go outside and play while the grownups talk.,2023-04-04T21:03:23Z,2023-04-04T21:24:51Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,conflict
JRw3-snKYtk,"Finland can now spend its entire national income on defense, way to go for the military complex",Lmfao. The US spends the highest percentage on its military and still spends less than 15%. A 2% increase is laughable compared to the alternative when Putler tries to march on the nation.,2023-04-04T20:56:49Z,2023-04-04T21:39:31Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict
JRw3-snKYtk,I thought ukraine said the russian run out of missiles during their last attack so what's not happening,Nice story. And here is another one. Brian T had a thought.,2023-04-04T20:45:39Z,2023-04-04T20:55:41Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,similarity,knowledge
JRw3-snKYtk,hope germany comes to its senses and pulls out of nato.,"Germany is doing pretty fine with NATO.
Did you know that there are nukes stationed in Germany, btw? Just... as a harmless mentioning.",2023-04-04T20:32:24Z,2023-04-04T21:26:26Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,power
JRw3-snKYtk,Russia has no-one to blame for Finland joining NATO other than themselves.,Finland always wanted to join Nato but refused  at first because  of benefiting from Russian economy,2023-04-04T20:21:02Z,2023-04-04T20:40:39Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge
JRw3-snKYtk,"The Ukrainians regimes created the reason for Russia to retaliate and attack Ukraine.
Ukrainian brought this war upon themselves.
He must pay the price.","Apr4
There's over 702k Russian casualties/ Russian military death toll in Ukraine rises to 175,690 KIAs, w/ over 527k wounded. There were at least 500+ KIAs last night.... and also over 1.1k total casualties last night....

A war started over a overthrowing in 2013 that shouldn't have concerned them...
The kremlin brought this on themselves

👉🏿ukrinform|minusrus",2023-04-04T20:05:51Z,2023-04-04T20:08:36Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,conflict
JRw3-snKYtk,Give Ukraine nuclear missiles that can reach Moscow and St Petersburg,You are not a human being. I can bet my life on that,2023-04-04T19:52:30Z,2023-04-04T20:18:24Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict
JRw3-snKYtk,"Congratulations to Finland, which has become a new target for nuclear weapons.",Russia would cease to exist. The US has nukes that work,2023-04-04T19:51:46Z,2023-04-04T19:55:42Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge
JRw3-snKYtk,"When former Warsawpact countries join NATO and now Finland, who for decades wanted to remain neutral, joins NATO and don't choose an alliance with Russia then the problem is Russia and not NATO. Russians need to have a good look in the mirror why that is and then they will see that they are the problem and aggressor.","If a narcissist looks into a mirror he will always love what he sees - even if he is the most ugliest thing someone has ever seen.
That's Russia in a nutshell for you.",2023-04-04T19:51:29Z,2023-04-04T20:06:56Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict
JRw3-snKYtk,Russian comical Ali at Russian ministry of defence and his fantasy claims that they are destroying western equipment before it arrives in Ukraine lol😂😂,"Comical Ali shoigu better lay off those bong rips , what ever he's toking has thrown his brain out of gear , don't bullshit the bullshitters in ruzzia , surely they can work out that these supposive destroyed weapons are tearing their army in Ukraine a new asshole  what use is it to tell lies that these are getting destroyed if his army is a basket case as a result , the ending is inevitable for ruzzia much better to face the music as the fat lady is about to sing any day now , then the shit will really hit the fan for these PERFIDIOUS ruscist gangster's.
SHALOM NINTENDO'S, I LOVE YOU I HONESTLY LOVE YOU WOOHOO, SLAVA UKRAINi SLAVA VICTORY HOHOL HEROYAM SLAVA GLORY AND PRAISE TO SION THERE CAN ONLY BE ZION SUNBIRDS OF CREATION ALL FOR ONE ONE FOR WHOLE OF WHOLENESS THEIR RIGHTFUL PLAN ZIONMADE GLORY AND PRAISE TO SION, A ALIVE A MAN BABY BACKFLIPPING DRIVER ON BOARD TOO AMEN ALL FOR SOMEONE'S BLESSING'S AND VICTORY AND CROWNING ACHIEVEMENT ALLOWED!!!🐧🐣🐔🐦🎇✨🦜🎆🎂🥧🛩️💞🎀🍒💍🔥💋🐤🌍🎈🎯🐥🏠🎸🙏💎💎💎💎💎💎💎💎💎💎🙏",2023-04-04T19:48:19Z,2023-04-05T03:39:17Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,fun,conflict
JRw3-snKYtk,"Laughable that Shoigu is still saying that nothing will affect the progress of the 'Special Military Operation'. Also, sick joke of the century that Russia is putting a Ukrainian soldier on trial for supposed war crimes. Unbelievable!","They will all get their own trials soon enough. That's why they are barking this loud: Russia is afraid.
And this smells awesome.",2023-04-04T19:36:27Z,2023-04-04T20:27:44Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict
JRw3-snKYtk,"Russia will cease to exist before 2025. Time for ""Bear"" to become ""Rug"" 😂",Correct. History shows russia getting smaller and smaller. They will be the size of a pea soon,2023-04-04T19:20:15Z,2023-04-04T19:34:45Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,conflict
JRw3-snKYtk,Give Ukraine the king range Himars and mid rang missiles Russian jets are toasted like rh crappy KA 52 s,"Yeah, buddy, Russia's just a laughable paper tiger, who can't do anything right, that Ukraine, after a year and oiver $190B, still can't beat, even out of Bakhmut! What miserable military joke!",2023-04-04T19:12:50Z,2023-04-04T19:38:59Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge
JRw3-snKYtk,Russia basically is trying to tell their countries what to do ! Wtf 😳,lol just like america we tell you southern Americans what to do,2023-04-04T19:12:16Z,2023-04-04T19:20:56Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict
JRw3-snKYtk,This makes it clear that Finland is a legitimate target for a Russian response.,"Which then makes Russia a   legitimate target. Arcticle 5, you know.",2023-04-04T19:11:50Z,2023-04-04T19:18:21Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge
JRw3-snKYtk,"Glory to Russia, a real nation that is putting the whole NATO together to respect",Russia is a joke that has given NATO a good laugh,2023-04-04T19:10:59Z,2023-04-04T20:04:19Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,social_support,conflict
1_AAXs-3NpE,Wow did she have to lift up her skirt? Kinda classless... You can tell this was staged....,She was showing the shorts? I could understand if it was her underwear underneath. People are always so critical.,2022-06-14T09:55:17Z,2022-06-14T19:09:29Z,He forgot how to say “beautiful” 😂😂 #shorts,22,Anthony & Ana,22,People & Blogs,conflict,social_support
C0bZ1N-C5eg,Hey❤❤ someone is copying you on youtube bye the way but i got your back girllll❤❤❤❤❤,Hi girl that was me lol for some reason it said I making to many video but don't worry it will let me tomorrow I think but tthat was me it's ok you didn't know but them for standing up for me you are a really fan,2024-06-09T15:58:52Z,2024-06-09T16:01:08Z,which one are you tell me in the comments 🩷,22,Skyxpreps,22,People & Blogs,respect,romance
RlHXaf-6nmw,Thanks for the info.  I’m a nurse and I didn’t know that.,"You are very welcome. Thank you for your comment, and for being a part of our community. As a nurse, do you treat patients who have suffered a TBI?",2023-09-30T19:45:08Z,2023-10-03T13:40:05Z,Blast Over Pressure Wave and TBI #explosion #braininjury #millitary #disability,28,Kraus TBI ,28,Science & Technology,conflict,knowledge
