video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension,source,target,comment_node,reply_node
JRw3-snKYtk,Guess who controls the Baltic passage now? The water between Helsinki and Talin has just narrowed for Russia.,"You must be one of those idiots who believe that Russia and China cannot destroy Europe? Answer one question, how many times have European countries tried to conquer Russia, and how many times has the Russian army marched into Europe? Finland made a huge mistake, for which the common people will pay! If Finland used to be invisible to Russia, now this country is becoming the number one target! And the NATO bases will be hit by nukes!",2023-04-04T22:54:59Z,2023-04-05T09:47:30Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge,3,13,C_knowledge,R_conflict
JRw3-snKYtk,"Do not trust in your strength.  Trust in right,   and even then dont relie on that but fear God who does what He likes!",Russia is neither strong or right. Do you think Putin fears God or the Devil more?,2023-04-04T22:43:53Z,2023-04-05T03:27:36Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict,0,13,C_conflict,R_conflict
JRw3-snKYtk,Putler is looking more and more like the boy who cries wolf. I just feel so sorry for all the innocent lives that are ruined because of it and hope i see the day that rebuilding can begin and these acts of aggression are behind us.,Its called surrender or negotiate. Plenty of lives saved from day one if Nazi Ukraine had talked instead of lusting for Nato nukes on Uke soil.  Cuba reflection may help in understanding as would consistency and lack of hypocrracy.,2023-04-04T22:37:32Z,2023-04-04T23:26:13Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,respect,2,12,C_respect,R_knowledge
JRw3-snKYtk,"Well, I hope the Fins will finally sleep easier when they know that a couple of nukes are pointing in their ditection. If the worst happens it will be quick, 5 to 10 min max...",So it is still those 2 nukes pointed at Finland....for the past 63 years..well finally now there are a couple of thousand nukes pointed at Russia to defend Finland. Fair is fair,2023-04-04T22:26:01Z,2023-04-05T01:27:04Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge,3,13,C_knowledge,R_conflict
JRw3-snKYtk,This guys worked tirelessly for Finland’s security I hope Sweden will join soon then Ukraine and Moldova then this nations will at least will have security guarantee,"Security guarantee is only as strong as the guarantor (the US). So far, the guarantor's global influence is in a sharp decline.",2023-04-04T21:32:36Z,2023-04-06T13:51:23Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,respect,2,12,C_respect,R_knowledge
JRw3-snKYtk,"Even the Russian officers in the war room don’t believe Shoigu? It’s just sad at this point. It’s like listening to child with two black eyes and a broken nose tell his dad about beating up a bully. The other generals are looking at him with utter embarrassment, and anger all over their faces.",I can guarantee if Russia had any success blowing up NATO supplied shipments they would be plastering it all over Telegram and TikTok and not in some musty old 1970s looking villain secret base 🤣,2023-04-04T21:15:05Z,2023-04-04T21:35:17Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict,0,13,C_conflict,R_conflict
JRw3-snKYtk,"It ponders the question, would Putin have attacked Ukraine if Ukraine still had nuclear weapons?.","Would America atack the countries they attacked , if they are armed like Russia?",2023-04-04T21:10:23Z,2023-04-04T22:00:29Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,knowledge,3,12,C_knowledge,R_knowledge
JRw3-snKYtk,5:50 This only shows how desperate NATO are and how bad Russia has them on their toes lol,Russia can’t get Ukraine on their toes! You’re  misinformed by your daddy. Go outside and play while the grownups talk.,2023-04-04T21:03:23Z,2023-04-04T21:24:51Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,conflict,0,12,C_conflict,R_knowledge
JRw3-snKYtk,"Finland can now spend its entire national income on defense, way to go for the military complex",Lmfao. The US spends the highest percentage on its military and still spends less than 15%. A 2% increase is laughable compared to the alternative when Putler tries to march on the nation.,2023-04-04T20:56:49Z,2023-04-04T21:39:31Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict,0,13,C_conflict,R_conflict
JRw3-snKYtk,I thought ukraine said the russian run out of missiles during their last attack so what's not happening,Nice story. And here is another one. Brian T had a thought.,2023-04-04T20:45:39Z,2023-04-04T20:55:41Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,similarity,knowledge,3,14,C_knowledge,R_similarity
JRw3-snKYtk,hope germany comes to its senses and pulls out of nato.,"Germany is doing pretty fine with NATO.
Did you know that there are nukes stationed in Germany, btw? Just... as a harmless mentioning.",2023-04-04T20:32:24Z,2023-04-04T21:26:26Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,power,5,13,C_power,R_conflict
JRw3-snKYtk,Russia has no-one to blame for Finland joining NATO other than themselves.,Finland always wanted to join Nato but refused  at first because  of benefiting from Russian economy,2023-04-04T20:21:02Z,2023-04-04T20:40:39Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge,3,13,C_knowledge,R_conflict
JRw3-snKYtk,"The Ukrainians regimes created the reason for Russia to retaliate and attack Ukraine.
Ukrainian brought this war upon themselves.
He must pay the price.","Apr4
There's over 702k Russian casualties/ Russian military death toll in Ukraine rises to 175,690 KIAs, w/ over 527k wounded. There were at least 500+ KIAs last night.... and also over 1.1k total casualties last night....

A war started over a overthrowing in 2013 that shouldn't have concerned them...
The kremlin brought this on themselves

👉🏿ukrinform|minusrus",2023-04-04T20:05:51Z,2023-04-04T20:08:36Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,conflict,0,12,C_conflict,R_knowledge
JRw3-snKYtk,Give Ukraine nuclear missiles that can reach Moscow and St Petersburg,You are not a human being. I can bet my life on that,2023-04-04T19:52:30Z,2023-04-04T20:18:24Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict,0,13,C_conflict,R_conflict
JRw3-snKYtk,"Congratulations to Finland, which has become a new target for nuclear weapons.",Russia would cease to exist. The US has nukes that work,2023-04-04T19:51:46Z,2023-04-04T19:55:42Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge,3,13,C_knowledge,R_conflict
JRw3-snKYtk,"When former Warsawpact countries join NATO and now Finland, who for decades wanted to remain neutral, joins NATO and don't choose an alliance with Russia then the problem is Russia and not NATO. Russians need to have a good look in the mirror why that is and then they will see that they are the problem and aggressor.","If a narcissist looks into a mirror he will always love what he sees - even if he is the most ugliest thing someone has ever seen.
That's Russia in a nutshell for you.",2023-04-04T19:51:29Z,2023-04-04T20:06:56Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict,0,13,C_conflict,R_conflict
JRw3-snKYtk,Russian comical Ali at Russian ministry of defence and his fantasy claims that they are destroying western equipment before it arrives in Ukraine lol😂😂,"Comical Ali shoigu better lay off those bong rips , what ever he's toking has thrown his brain out of gear , don't bullshit the bullshitters in ruzzia , surely they can work out that these supposive destroyed weapons are tearing their army in Ukraine a new asshole  what use is it to tell lies that these are getting destroyed if his army is a basket case as a result , the ending is inevitable for ruzzia much better to face the music as the fat lady is about to sing any day now , then the shit will really hit the fan for these PERFIDIOUS ruscist gangster's.
SHALOM NINTENDO'S, I LOVE YOU I HONESTLY LOVE YOU WOOHOO, SLAVA UKRAINi SLAVA VICTORY HOHOL HEROYAM SLAVA GLORY AND PRAISE TO SION THERE CAN ONLY BE ZION SUNBIRDS OF CREATION ALL FOR ONE ONE FOR WHOLE OF WHOLENESS THEIR RIGHTFUL PLAN ZIONMADE GLORY AND PRAISE TO SION, A ALIVE A MAN BABY BACKFLIPPING DRIVER ON BOARD TOO AMEN ALL FOR SOMEONE'S BLESSING'S AND VICTORY AND CROWNING ACHIEVEMENT ALLOWED!!!🐧🐣🐔🐦🎇✨🦜🎆🎂🥧🛩️💞🎀🍒💍🔥💋🐤🌍🎈🎯🐥🏠🎸🙏💎💎💎💎💎💎💎💎💎💎🙏",2023-04-04T19:48:19Z,2023-04-05T03:39:17Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,fun,conflict,0,17,C_conflict,R_fun
JRw3-snKYtk,"Laughable that Shoigu is still saying that nothing will affect the progress of the 'Special Military Operation'. Also, sick joke of the century that Russia is putting a Ukrainian soldier on trial for supposed war crimes. Unbelievable!","They will all get their own trials soon enough. That's why they are barking this loud: Russia is afraid.
And this smells awesome.",2023-04-04T19:36:27Z,2023-04-04T20:27:44Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,conflict,0,13,C_conflict,R_conflict
JRw3-snKYtk,"Russia will cease to exist before 2025. Time for ""Bear"" to become ""Rug"" 😂",Correct. History shows russia getting smaller and smaller. They will be the size of a pea soon,2023-04-04T19:20:15Z,2023-04-04T19:34:45Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,knowledge,conflict,0,12,C_conflict,R_knowledge
JRw3-snKYtk,Give Ukraine the king range Himars and mid rang missiles Russian jets are toasted like rh crappy KA 52 s,"Yeah, buddy, Russia's just a laughable paper tiger, who can't do anything right, that Ukraine, after a year and oiver $190B, still can't beat, even out of Bakhmut! What miserable military joke!",2023-04-04T19:12:50Z,2023-04-04T19:38:59Z,"NATO ""Thanks"" Putin, Russia Fires ""20 Guided Bombs Daily"", Abrams Ammo In New US Aid For Ukraine",25,CRUX,25,News & Politics,conflict,knowledge,3,13,C_knowledge,R_conflict
