video_id,comment,reply,comment_date,reply_date,video_title,category_id,channel_name
Fg7U-BhiZGE,"I wonder if drinking raises the risks of getting cancer for children of those drinkers, that might explain why younger people who don't necessarily drink themselves but had parents who drank a lot get cancer faster now? Does the DNA damage extend tot procreative cells?","According to the web, it can cause dna damage in sperm and affect the quality of eggs too, leading to possible fertility issues in males and females.",2025-05-27T13:23:36Z,2025-06-01T09:46:10Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"Let me assure you—kindness isn’t a magic cure for addiction. An alcoholic rarely interprets kindness the way we hope they will. More often, they see it not as compassion, but as an open bar for draining your wallet, your sanity, and your physical well-being—and that’s not speculation, that’s fact.

Of course, empathy and compassion are essential qualities for any mental health or medical professional trying to help someone recover. But let’s not romanticize it—some people, under the influence, have committed acts so dark that no amount of therapy can wash them clean. Some things simply fall outside the realm of forgiveness.","My thoughts as well! She is very empathetic and I can appreciate that but I disagreed with the cancer and addiction comparison. Both are sick individuals but one will lie, steal, and manipulate to their loved ones to keep their addicted habits. Personally I dont have the capacity to handle this with soft love. I will love them and support their need to get help but I cannot watch them self destruct or be a punching bag.",2025-05-26T19:49:08Z,2025-05-28T14:27:06Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,Ima need to know why every episode is so quiet😭 I work in a loud factory and even on max volume on my earphones I can barely make it out sometimes,Get hearing checked if you haven’t and get sound isolation headphones if you don’t have them already,2025-05-26T09:09:04Z,2025-05-26T13:36:43Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"Thank you for this video—I’m watching to gain a better understanding of alcohol addiction. My son’s dad sadly passed away from alcohol poisoning just after the pandemic. Learning more about addiction helps me make sense of what happened, and it will help me support my son as he grows and starts to ask questions. I really appreciate content like this—it’s so important.",At least your son's dad is not hurting anyone anymore. Kids who are raised in households with abusive alcoholics are often traumatized for life.,2025-05-25T05:09:26Z,2025-05-25T05:18:42Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"I have my occasional glass of wine,I get out in the sun,I exercise probably more than I should,I surely avoid sugar and  processed food,and I don't plan changing my plan,unless  I absolutely have to ,feeling happy beats feeling afraid,any time!...and yes,I understand everyone fights diferente demons, I wish all of us can make our best health choices,there's no ""one size fits all"", awareness  is key!...",Maybe so...but it is always nice to remember what happened last night without reading the Police Report.,2025-05-25T00:49:05Z,2025-05-29T02:30:49Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"Hard to link alcohol to increased cancer in young people when data makes it clear that alcohol consumption in young people who have decreased their intake, and specifically breast cancer and colon cancer have rapidly increased over the same periord. The baby boomer generation who are the comparitor usually smoked and drank to excess every day and had far low cancer rates. So clearly the purported allegation of 0.5%  (thats actually invalid the studies are not lifetime rates)  . Clearly alcohol consumption cannot be the explanation","whatever makes you feel better. but when you get that cancer diagnosis and complain about how awful chemotherapy is, don't say that you weren't warned..",2025-05-25T00:25:07Z,2025-05-25T05:29:19Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"I’ve really been struggling with my binge drinking over the last 3 years. It’s intense when ALOT of these side effects are commonly experienced. Looking forward to turning a new leaf, tough to stop",You CAN do it. You have to truly want to stop. Accepting that YOU can not handle your booze is the first step to a sober life. I couldn't go 4 days without a drink. Now it's been 4 1/2 years since my last drink. It's not easy. Many things have to change. But it's totally worth it. Your body is your home. Take care of it.,2025-05-24T22:21:27Z,2025-05-26T16:29:41Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"Historical accounts suggest Albert Einstein enjoyed moderate amounts of wine or beer, typical for his time and culture, especially during gatherings with friends or colleagues
Yep, it must be so bad.",Yeah so let's ignore the science. Because anecdotal accounts of Albert Einstein. Go ahead and roll the dice but don't come crying back when you get your cancer diagnosis and you lose your hair from chemotherapy.,2025-05-24T20:57:05Z,2025-05-25T05:31:48Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,Why did we see more deaths during COVID pandemic?? 💉 💉 💉 💉 💉 💉 💉 💉 💉 🩸,"Covid, covid complications, depression, untreated illnesses, and, as she mentioned, increased alcohol and other drug intake. But, carry on obsessing.",2025-05-24T19:58:08Z,2025-05-25T14:53:01Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,Your guest was really sensitive and empathetic in talking about this.,"sensitive to the addict, insensitive to the family and friends who are often abused by the addict. She pretended that stuff away.",2025-05-24T19:10:49Z,2025-05-25T05:35:15Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"Find this, where has this been said  centuries ago 
👇

""Yes, Alcohol has some benefits, but the losses  weighs more than the benefits.""","I see, no one knows ! Well,  it was documented in the 7th century & still to this day it's proving to every scientist, “You can't out smart the Intelligent Designer !""",2025-05-24T18:10:39Z,2025-05-25T07:34:40Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"32:22 - processed meat causes cancer??? What the hell is she talking about? Did she meant a ground meat or she meant imitations of meat products, like synthetic sausages?",Processed meat like hotdogs and lunch meat. This is well known.,2025-05-24T18:01:46Z,2025-05-24T18:26:15Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"She seems interesting and knowledgeable about this subject, but her speech pattern makes this completely unwatchable.","The video lost me at “I’m a medicine doctor.”  I’m guessing she really meant “medical doctor,” not “medicine doctor.”  Although, she did go to Harvard where Pocahontas taught.",2025-05-24T12:41:03Z,2025-05-24T14:20:15Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"One thing that was not discussed: feeling empathy toward the people whose lives are ruined by the addicts. We are asked to be empathic towards the addicts, but what about us? 
Family members who have been deeply hurt whose life are ruined are asked to be empathic and help the addict to recover. While none of us are given the tools to get over our own trauma.","Totally agree. I can see that it is a sickness - but when the person puts you in harms way, it’s not easy to be empathetic.",2025-05-24T12:04:00Z,2025-05-25T00:40:20Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"Amazing lady, amazing work, interesting topic but I wish wish wish she wouldn’t go up an octave at the end of every sentence, it’s like every point is a question","Harvard can do that.  After all, she did say at the beginning of the video that she’s a “medicine doctor.”  Cracked me up.",2025-05-24T11:43:53Z,2025-05-24T14:22:41Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"My ex-wife was a violently abusive alcoholic. I wish they had discussed more cases like this. I tried everything to help her, doctors, treatments, while at the same time, the family was being poisoned by it. I endured physical, verbal, and emotional abuse, and the sense of trust, respect, and love all eroded into nothing. I persevered for 10 years, but she wasn’t able to break free from it. It was incredibly tough and heartbreaking. I got divorced end of last year and now in process of selling our house.

Sometimes I still think, what if I had done this or that differently? I carry guilt for leaving her, because part of me thinks she might die without me. But I had to go. I didn’t want to die in this relationship, so I took my 8-year-old daughter and left her. I couldn’t take it anymore..

I wish nobody had to experience this kind of pain..","Unfortunately, you can't love someone out of addiction.  They have to want it themselves.  Its a horrible disease alcoholism and what it does to a person and their families.  Alanon could help you understand there is nothing different you could have done.  We are all responsible for ourselves and our own behaviors.",2025-05-24T10:07:11Z,2025-05-24T22:32:59Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
Fg7U-BhiZGE,"“The opposite of addiction is not actually sobriety but connection” . . . So powerful to hear this, thank you both for this podcast and positive service to us struggling humans!","That makes sense. I don't drink all the time but when I do drink, it's because I want to socialize with people. My main poison is tequila!!",2025-05-23T22:49:18Z,2025-05-29T18:16:54Z,They Lied About Alcohol’s Effect On Your Brain! Here’s The Proof | Dr. Sarah Wakeman,22,The Diary Of A CEO
