annotator_ir	session_id	example_id	knowledge	power	status	trust	support	similarity	identity	fun	conflict	other	other_text	none
595398234d56070001645fd9	67ebf454b340b9a969901a07	5536	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
62e2a39f43edf949ff427012	67ebf1399f7513d29b347a53	6992	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	4030	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	6911	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
62e2a39f43edf949ff427012	67ebf1399f7513d29b347a53	7099	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	1851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	1330	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	1925	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	3293	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	2647	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	2625	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
60f721d4166d006a54527ada	67ebf5427b5863dc3fd470df	113	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	2497	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	7014	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5c330cefca23620001b262b1	67ebf1fd7e02475dbe7d11e8	3684	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	5017	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	6501	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	3364	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	1877	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	5752	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	2491	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
67def7550d3ea744c79f65f5	67ebf3e29bf1aa42d7e69018	2045	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	1499	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	6774	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	5034	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	6630	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	7533	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	651	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	6187	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	3833	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	5284	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	7520	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	7597	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	3550	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	6338	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	156	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	1264	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	3048	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	3048	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	117	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	5541	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	2839	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	2894	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	1325	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	176	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	2467	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	1566	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	7229	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	5571	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	257	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	3650	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	6083	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	392	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	5336	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	4005	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	5753	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	1919	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	2827	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	1787	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	7347	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	4051	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	17	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	6867	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67def7550d3ea744c79f65f5	67ebf3e29bf1aa42d7e69018	5039	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	6425	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	702	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	6580	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	4211	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	6233	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	3144	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	960	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67def7550d3ea744c79f65f5	67ebf3e29bf1aa42d7e69018	5702	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	4365	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	1359	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	6457	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	4449	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	7461	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	6820	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67def7550d3ea744c79f65f5	67ebf3e29bf1aa42d7e69018	1501	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	1038	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	970	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67def7550d3ea744c79f65f5	67ebf3e29bf1aa42d7e69018	7647	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	4782	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	7816	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	5138	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	1379	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	3707	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	6598	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67def7550d3ea744c79f65f5	67ebf3e29bf1aa42d7e69018	4631	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
60008d84492c15142cb897b3	67ebf35b6878af3a8ef5480c	3888	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	1171	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	7763	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	3890	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	6270	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	7458	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	1706	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	5745	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	2152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	4524	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	2193	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	3579	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	5534	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5f7e0c5f582257095a86ff6e	67ebf5ab1c4814bbaac1dac1	2807	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	4437	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	7585	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	3145	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	407	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	5233	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	7502	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	4055	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	6945	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	7499	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	1791	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	1475	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE
67e6b586b2bbf7154e9a99f6	67ebf50c57195bae28d7bcb0	1509	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	1510	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	5494	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	4158	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	1835	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	7550	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	1679	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	5619	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	4935	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	787	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	1387	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	5889	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	6587	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	5645	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	4282	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	6271	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	6660	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	1085	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
595398234d56070001645fd9	67ebf454b340b9a969901a07	324	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
664374cf42fe8232f2fe88cb	67ebf73f2fcf092d1df4deeb	6337	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	4975	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
664374cf42fe8232f2fe88cb	67ebf73f2fcf092d1df4deeb	4305	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	5668	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	5474	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE
67e6b586b2bbf7154e9a99f6	67ebf50c57195bae28d7bcb0	987	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	2334	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	648	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	1459	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	3809	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	516	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	6108	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
67e6b586b2bbf7154e9a99f6	67ebf50c57195bae28d7bcb0	6570	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	6278	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	6663	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	3623	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66620946dcd11035bee93351	67ebf4b06d58ee5684581154	317	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	5742	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
66a79366e9d1eb8c901a2b23	67ebf51f77da4e5b6758f2b7	6515	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
56c9e4d9b30699000bd974a5	67ebf5b89710bd246f7cccc4	7396	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67376ab89f1322d144ef3a0d	67ebf2df20df93c9155d6c3a	7500	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
